iter	M_lnFgutabs(1)	M_lnkgutelim(1)	M_lnktot(1)	M_lnkufrac(1)	M_lnkumet(1)	M_lnVdist(1)	M_lnVdistmet(1)	SD_lnFgutabs(1)	SD_lnkgutelim(1)	SD_lnktot(1)	SD_lnkufrac(1)	SD_lnkumet(1)	SD_lnVdist(1)	SD_lnVdistmet(1)	GSD_Ccpt(1)	GSD_Cmet(1)	GSD_Qu(1)	GSD_Q_fec(1)	GSD_Qu_met(1)	lnFgutabs(1.1)	lnkgutelim(1.1)	lnktot(1.1)	lnkufrac(1.1)	lnkumet(1.1)	lnVdist(1.1)	lnVdistmet(1.1)	lnFgutabs(1.2)	lnkgutelim(1.2)	lnktot(1.2)	lnkufrac(1.2)	lnkumet(1.2)	lnVdist(1.2)	lnVdistmet(1.2)	lnFgutabs(1.3)	lnkgutelim(1.3)	lnktot(1.3)	lnkufrac(1.3)	lnkumet(1.3)	lnVdist(1.3)	lnVdistmet(1.3)	lnFgutabs(1.4)	lnkgutelim(1.4)	lnktot(1.4)	lnkufrac(1.4)	lnkumet(1.4)	lnVdist(1.4)	lnVdistmet(1.4)	lnFgutabs(1.5)	lnkgutelim(1.5)	lnktot(1.5)	lnkufrac(1.5)	lnkumet(1.5)	lnVdist(1.5)	lnVdistmet(1.5)	lnFgutabs(1.6)	lnkgutelim(1.6)	lnktot(1.6)	lnkufrac(1.6)	lnkumet(1.6)	lnVdist(1.6)	lnVdistmet(1.6)	lnFgutabs(1.7)	lnkgutelim(1.7)	lnktot(1.7)	lnkufrac(1.7)	lnkumet(1.7)	lnVdist(1.7)	lnVdistmet(1.7)	lnFgutabs(1.8)	lnkgutelim(1.8)	lnktot(1.8)	lnkufrac(1.8)	lnkumet(1.8)	lnVdist(1.8)	lnVdistmet(1.8)	LnPrior	LnData	LnPosterior
4200	-0.577429	-1.10548	-0.865999	-1.14789	-0.474203	-0.0610518	0.0173924	0.123745	0.147915	0.369388	0.27047	0.217228	0.191554	0.192923	1.2269	1.22127	1.10195	1.10426	1.11114	0.413514	1.10514	-1.37482	1.28381	-0.427395	-0.768107	-1.18343	2.19844	2.17446	-1.51272	-0.589568	-0.407313	0.568026	0.628857	0.291226	-2.0647	-0.574972	-0.647942	0.80697	0.0342795	0.550331	0.389259	-0.964874	-1.25002	0.204836	-0.750103	0.987703	0.55339	-1.42742	-0.561589	-0.50171	0.552125	0.912707	-1.10378	0.348682	0.826917	-1.30247	-1.13954	-0.0603433	-0.0819454	1.1208	-0.305477	-0.387047	-0.290312	-0.738072	0.0847322	-0.398285	-0.220306	-0.778553	-2.06262	0.874557	0.240681	0.724993	-1.70577	0.552497	-1.56722	-7.762524e+01	5.578516e+02	4.802264e+02
4250	-0.564039	-1.05738	-0.867011	-1.1405	-0.504366	-0.0571827	0.0284992	0.12339	0.119594	0.341708	0.181166	0.186448	0.136395	0.104135	1.18361	1.23792	1.10879	1.10018	1.1116	0.585387	0.653603	-1.43003	1.58907	-0.818014	-1.18771	-0.352756	1.95756	2.37968	-1.60232	-1.01702	-0.046679	-0.232895	0.688126	-0.153481	-1.87984	-0.608277	-0.923305	1.4674	-0.364493	0.8956	0.0348685	-1.32049	-1.28118	0.199023	-0.449519	0.129682	0.628522	-1.4001	-0.963771	-0.553466	0.621261	1.06091	-1.56256	0.408942	0.730033	-2.45512	-1.14503	0.203042	0.431634	1.04673	-1.34607	-0.537399	-0.800626	-0.768861	0.00730674	0.324173	-0.209353	-1.74584	-1.81827	0.979573	0.154789	1.14096	-1.74869	1.52997	-2.31401	-8.539844e+01	5.523993e+02	4.670009e+02
4300	-0.562662	-1.05102	-0.857625	-1.18706	-0.50897	-0.0589872	-0.00932662	0.160747	0.147528	0.342294	0.181488	0.215469	0.171889	0.294205	1.2084	1.20514	1.12404	1.10004	1.13305	0.0658	1.01181	-1.42548	2.12641	-0.425771	-1.50473	-0.927335	1.55425	1.70559	-1.7253	-0.430301	-0.0553611	1.28115	0.0514957	-0.028235	-1.59848	-0.655639	-0.628475	0.855797	0.536583	0.570445	-0.130658	-1.31152	-1.4059	0.702276	0.295725	0.304862	0.0464392	-1.17589	-1.07417	-0.511453	1.02988	1.34871	-0.622666	-0.229001	0.282539	-1.68535	-1.22349	0.754746	0.904414	0.706177	-0.94873	-0.323322	-0.57158	-0.846074	0.20615	0.0619396	-0.424383	-0.3401	-1.53178	0.61026	0.160008	1.07427	-1.51211	0.872073	-0.785733	-7.691054e+01	5.469440e+02	4.700335e+02
4350	-0.586312	-1.09464	-0.894118	-1.13238	-0.566454	-0.127278	-0.038365	0.177703	0.180885	0.330705	0.126301	0.153698	0.284363	0.225463	1.2237	1.22121	1.1029	1.1001	1.10184	0.346135	0.61293	-1.45971	2.58814	0.148817	0.124319	-0.349863	1.56336	1.82879	-1.56588	-1.13079	-0.0539204	0.615192	0.555693	0.259988	-1.26247	-0.615313	-1.55407	2.4768	0.335656	0.918047	0.192122	-1.12172	-1.36306	0.504068	0.359845	0.917956	0.292305	-0.989677	-0.605601	-0.434628	0.828774	1.68743	-0.0885995	-0.172359	0.43029	-0.840292	-1.13797	0.233413	1.21452	0.895046	-1.01343	-0.494774	0.0826893	-0.724517	0.00445856	0.289147	-0.256343	-0.362567	-1.19296	0.504719	0.301162	1.05495	-1.70669	1.20231	-1.46938	-7.884710e+01	5.474598e+02	4.686127e+02
4400	-0.590624	-1.11533	-0.898606	-1.22795	-0.558273	-0.0568165	-0.102614	0.202495	0.227326	0.331501	0.145982	0.148773	0.152436	0.17764	1.20094	1.23241	1.10238	1.10292	1.11685	0.337039	0.860956	-1.41213	2.76462	-0.311395	-0.462042	-0.0376543	1.37269	1.35541	-1.62771	-0.225545	0.604685	0.708504	0.675887	0.193909	-0.889787	-0.615315	-0.576286	2.26952	0.212917	0.674358	0.0933284	-0.681199	-1.29479	1.38852	0.495942	0.73082	0.232834	-0.763054	-0.29066	-0.460543	1.36871	1.65954	-1.10344	0.903836	0.554738	-1.10894	-1.06229	1.0449	1.16466	0.511302	-0.839306	-0.256178	0.417098	-0.696817	0.475323	-0.0799265	-0.613203	0.10698	-1.07534	0.769608	0.262976	1.74834	-1.83815	2.05678	-0.959066	-7.940296e+01	5.586808e+02	4.792779e+02
4450	-0.592169	-1.14668	-0.901816	-1.19544	-0.550678	-0.0951168	-0.0535702	0.190664	0.262746	0.31734	0.140989	0.150778	0.149497	0.205689	1.18539	1.21197	1.11073	1.10733	1.10878	0.264641	1.10615	-1.34568	2.22953	-1.15391	-1.18809	0.087572	1.5149	1.04777	-1.61127	-0.553811	0.0094477	0.599083	0.60899	0.271203	-0.894975	-0.584189	-0.777237	2.16003	0.910034	0.71453	0.14024	-0.418507	-1.33921	1.00899	0.0537111	1.36805	-0.23584	-0.751395	-0.2156	-0.418578	0.942695	0.97639	-1.23591	1.02304	0.499834	-0.315193	-1.15736	0.534599	1.11592	1.02463	-0.680101	-0.095959	-0.0233861	-0.669723	0.411837	-0.482896	-0.0911795	0.0669689	-1.24588	0.980293	0.282475	1.89455	-1.94949	1.68727	-1.1519	-7.781196e+01	5.572190e+02	4.794070e+02
4500	-0.57472	-1.15009	-0.911366	-1.1716	-0.490252	-0.0573137	-0.0977475	0.204395	0.183327	0.314194	0.180076	0.177378	0.183453	0.268204	1.25176	1.2144	1.11216	1.10241	1.10603	0.314907	1.26113	-1.40342	1.99528	-1.1884	-0.910771	-0.0928337	1.32433	2.20553	-1.66081	-0.873458	-0.706699	0.950493	1.16639	0.150373	-0.890093	-0.584146	-0.880993	1.11027	0.261384	0.73389	0.115182	-1.07586	-1.26781	0.385492	-0.0502248	0.412369	0.133835	-0.714133	-0.175713	-0.466463	0.885222	1.20273	-0.520019	0.557025	0.477953	-0.8695	-1.06916	0.207765	0.286427	0.51283	-0.565049	-0.153125	-0.294476	-0.654817	0.18137	-0.476292	-0.0629796	0.0296188	-1.07751	1.27676	0.372801	1.15679	-2.07834	0.496477	-0.842704	-7.366864e+01	5.556942e+02	4.820255e+02
4550	-0.580122	-1.16252	-0.918262	-1.15298	-0.523982	-0.0949851	-0.108701	0.211313	0.189333	0.28964	0.18677	0.183682	0.200098	0.175305	1.19803	1.22495	1.10124	1.10024	1.11213	0.355535	0.490764	-1.46148	1.64997	-0.544672	-0.865054	-0.610975	1.37528	1.66622	-1.64696	-0.745322	-0.442365	0.205269	1.81364	0.102722	-0.972126	-0.553211	-0.620298	1.51932	0.302167	1.18759	-0.00525903	-0.318292	-1.35551	0.620356	-0.0363861	0.6976	0.488538	-0.693094	-0.292179	-0.404937	0.637299	1.35342	-0.59625	0.659158	0.539151	-0.595785	-1.16884	-0.105102	0.0809979	1.22609	0.766379	-0.159275	0.0943331	-0.777486	0.241346	-0.0235793	0.3806	0.12309	-0.98742	0.885411	0.426821	0.890105	-1.82439	0.992965	-0.458345	-7.121812e+01	5.545089e+02	4.832908e+02
4600	-0.592384	-1.07027	-0.942542	-1.14304	-0.485777	-0.121485	-0.0330541	0.193265	0.173792	0.273614	0.158343	0.23297	0.130199	0.10855	1.1988	1.23719	1.11445	1.10127	1.12394	0.393461	0.858656	-1.50896	1.77378	-0.714202	-1.21017	-0.467613	1.45498	1.36421	-1.69196	-0.790246	-0.539988	1.04973	0.617595	0.277203	-1.5295	-0.510455	-1.60512	1.04226	0.883642	1.24003	0.272344	-1.38076	-1.31311	0.468199	-0.343734	0.8713	0.985909	-0.641636	-0.793686	-0.317641	0.830998	0.912462	-0.988099	0.66614	0.552259	-1.16542	-1.21994	0.185777	0.418643	0.959658	-1.26745	0.0306492	-0.491548	-0.714153	0.309908	-0.302462	-0.111399	-0.559041	-1.23396	1.15387	0.509409	0.744549	-1.63464	1.31468	-2.28286	-7.762044e+01	5.496939e+02	4.720735e+02
4650	-0.595985	-1.05644	-0.9366	-1.19033	-0.452324	-0.0269021	-0.0376336	0.180067	0.17353	0.270088	0.180402	0.217124	0.216015	0.0795499	1.18479	1.27102	1.11331	1.10031	1.12669	0.493902	0.600647	-1.51683	1.97639	-1.12882	-1.02396	-0.850736	1.66778	1.56099	-1.77649	-0.549474	-0.507373	0.416799	1.26641	0.233842	-1.8286	-0.524652	-0.631499	1.69352	-0.483012	-0.777201	0.142379	-1.16008	-1.39886	0.673387	-0.690066	0.644391	0.236216	-0.899331	-0.419409	-0.405375	0.875033	0.549328	-0.709442	1.85871	0.551062	-1.5057	-1.19195	0.570731	0.425934	0.703985	-0.326187	-0.144558	-0.666636	-0.744242	0.345552	-0.279517	0.00875646	-0.492324	-1.17323	0.806248	0.454867	1.2765	-1.76115	0.740058	-2.40704	-7.905787e+01	5.560102e+02	4.769524e+02
4700	-0.589927	-1.06	-0.933311	-1.20097	-0.457305	-0.031382	-0.0965171	0.192032	0.244476	0.260072	0.198069	0.208362	0.0904608	0.0893063	1.19491	1.27937	1.10134	1.10005	1.12777	0.320978	0.495897	-1.58052	1.83364	-0.697681	-0.893881	-1.02376	1.50925	0.929018	-1.91477	-0.270032	-0.576933	1.31841	0.489892	0.310413	-1.37112	-0.602455	-0.4479	1.40789	-0.427282	1.14272	0.257651	-0.921247	-1.42261	0.642528	-0.753741	0.164813	1.08436	-0.848003	-0.552065	-0.471847	1.03699	0.750558	-0.757479	1.47422	0.561835	-1.00682	-1.23512	0.535092	0.301568	0.0792223	-0.745943	-0.109516	-0.296893	-0.752625	0.509188	-0.253827	-0.740406	-0.629293	-1.25501	0.705801	0.474743	1.1664	-1.80156	1.84097	-2.52886	-7.790705e+01	5.493068e+02	4.713997e+02
4750	-0.589046	-1.10714	-0.926982	-1.1217	-0.395766	-0.0192204	-0.168337	0.189917	0.314437	0.260216	0.210302	0.206777	0.079957	0.157467	1.22481	1.20963	1.10281	1.10281	1.14155	0.23048	0.426673	-1.60785	1.58014	-0.719475	-2.1363	-0.793063	1.46324	1.31959	-1.87187	-0.891586	-0.606842	1.03789	1.96954	0.0766012	-0.829902	-0.571071	-0.836203	0.997905	-0.636206	1.29369	-0.0202934	-0.534958	-1.62809	0.481212	0.0518795	2.37574	1.22541	-0.806006	-0.414443	-0.42932	0.650006	0.790533	-1.47876	1.13535	0.535619	-0.701203	-1.33817	0.154187	0.191005	1.46761	0.239077	-0.116421	-0.226286	-0.817852	0.0336089	-0.149653	0.12959	-0.269654	-1.22802	0.665286	0.49191	0.631915	-2.19062	1.23305	-0.336569	-8.011227e+01	5.481063e+02	4.679941e+02
4800	-0.581069	-1.14621	-0.927676	-1.10746	-0.398837	-0.0671182	-0.0920247	0.151013	0.25631	0.261352	0.124152	0.218869	0.138876	0.127734	1.2064	1.22593	1.12121	1.10157	1.11919	0.288863	0.8102	-1.61938	2.04717	-1.15376	-1.29761	-0.436105	1.86552	1.17139	-1.97884	-1.51288	-0.271821	1.26729	0.918536	0.168293	-0.697382	-0.614628	-1.56014	0.796822	0.608168	1.17228	-0.0216124	-0.280317	-1.51596	-0.136781	-0.533164	1.02135	0.533835	-1.04826	-0.0261225	-0.394276	0.539802	0.557453	-2.03277	0.0149404	0.515599	-0.270088	-1.31753	-0.0113814	-0.0218107	1.10034	-1.03422	-0.319554	0.0408282	-0.773657	-0.14504	-0.27868	0.226397	-0.862097	-1.39056	0.617875	0.562224	1.0344	-2.22444	0.0795814	-0.677646	-7.690143e+01	5.489728e+02	4.720714e+02
4850	-0.564948	-1.15765	-0.947772	-1.10312	-0.345993	-0.0978448	-0.0556731	0.126946	0.201319	0.247623	0.182047	0.238254	0.086236	0.165379	1.17999	1.23221	1.11348	1.10005	1.11978	0.475621	0.509252	-1.62881	1.10138	-1.03839	-0.539182	0.0672312	1.95599	2.03237	-1.86591	-1.01094	-0.93738	0.82101	0.550224	0.150624	-1.12124	-0.567576	-0.803073	0.634951	0.45819	0.519916	0.0757311	-0.80222	-1.44908	0.226326	-0.949335	1.82274	1.14926	-1.42979	-0.467422	-0.39405	-0.000821665	0.379798	-1.05031	0.674523	0.656042	-0.596508	-1.2521	0.0513061	-0.405455	1.49702	0.107059	-0.455281	0.125847	-0.741448	-0.0225904	-0.691073	0.970009	-0.745703	-1.67641	0.947486	0.60531	0.726061	-1.97875	2.29171	-1.19805	-7.834366e+01	5.466521e+02	4.683084e+02
4900	-0.574584	-1.22977	-0.92607	-1.11701	-0.297745	0.0136745	-0.0559282	0.136725	0.31214	0.257828	0.226352	0.273623	0.174044	0.10288	1.2155	1.22776	1.10647	1.10077	1.10149	0.533096	0.91131	-1.68906	1.06902	-1.26324	-1.27204	0.631669	1.90569	1.22272	-1.91275	-0.57178	-0.786052	0.264574	0.306754	0.203484	-0.660051	-0.647884	-0.787556	0.736739	-0.2089	-0.0728316	0.353851	-0.217055	-1.49496	0.00771391	-1.03493	0.331656	1.61182	-1.18931	0.0619675	-0.433778	0.42944	-0.175742	-1.15093	0.841415	1.0072	-0.597932	-1.27747	-0.0437496	-0.589094	0.245161	-0.136945	-0.407052	0.335821	-0.727459	-0.0076011	-1.10431	-0.903545	-0.325888	-1.46667	0.791999	0.466606	0.592768	-2.06677	0.899117	-0.96083	-7.376599e+01	5.542935e+02	4.805275e+02
4950	-0.581586	-1.19945	-0.957597	-1.07731	-0.282264	0.0120173	-0.215674	0.173154	0.253889	0.246626	0.252928	0.249987	0.0943284	0.0945165	1.188	1.24764	1.11128	1.10172	1.11832	0.360659	0.918186	-1.57679	0.800807	-1.31969	-2.48978	1.42473	1.58907	1.55066	-1.82484	-0.891033	-1.32105	-0.0863619	2.31641	0.258255	-0.759253	-0.469578	-0.916439	0.244586	-1.0213	2.56414	0.00753904	-0.142404	-1.4468	-0.0673273	-0.980295	-0.0137459	0.323946	-0.832735	-0.146603	-0.34567	0.237645	0.444388	-1.81392	1.86439	0.603207	-0.178637	-1.30396	0.00942455	-0.266995	0.964298	-0.587544	-0.460655	0.646944	-0.754824	-0.144656	-1.05244	-0.431349	0.40834	-1.24321	1.03293	0.597242	0.286688	-2.22919	1.16223	-0.632822	-8.319595e+01	5.528709e+02	4.696750e+02
5000	-0.62647	-1.20107	-0.97669	-1.06302	-0.235023	0.0968049	-0.0266101	0.181144	0.296138	0.229129	0.197881	0.248231	0.232015	0.0574611	1.19202	1.2397	1.11156	1.101	1.11415	0.583881	1.07926	-1.61935	1.00681	-1.88822	-1.35807	-0.483576	1.7471	1.18909	-2.00186	-0.904838	-0.684465	0.144193	-0.508517	0.434753	-0.663474	-0.496472	-1.41781	0.19292	-0.217591	1.71206	0.487226	-0.423871	-1.51058	-0.0264219	-0.919657	-0.41669	-0.562524	-0.648897	-0.00969186	-0.332386	0.0467551	-0.190021	-1.57917	0.43958	0.843539	-0.384548	-1.24243	-0.37847	-0.883787	-0.190518	0.430675	0.177339	0.278218	-0.697305	-0.584844	-1.27303	-0.910628	-0.302812	-0.734712	1.00688	0.720697	0.00830649	-2.58623	0.546498	-0.469769	-7.545525e+01	5.477167e+02	4.722614e+02
5050	-0.606386	-1.17928	-0.957885	-1.03522	-0.276309	0.0413191	-0.112535	0.192794	0.168846	0.23021	0.225139	0.264546	0.167928	0.049208	1.20446	1.22284	1.10019	1.10101	1.12308	0.38371	1.35153	-1.69857	0.895893	-1.16463	-1.86149	-0.50488	1.56955	1.85571	-2.01195	-1.04909	-0.869819	0.527827	1.77143	0.203869	-0.890129	-0.581495	-1.0301	0.614632	-0.200788	1.24162	0.206006	-0.762629	-1.58969	-0.267277	-0.633369	-0.208097	1.01439	-0.899653	-0.0708382	-0.320591	-0.00644765	0.370712	-1.18978	0.89262	0.577758	-0.899923	-1.40647	-0.0309765	-0.42429	0.239491	0.731528	0.00281982	0.208879	-0.757819	-0.369799	-1.03194	-0.71081	0.220544	-0.961551	1.08591	0.722907	0.382793	-2.25401	0.598344	-2.82701	-7.982033e+01	5.503803e+02	4.705599e+02
5100	-0.617413	-1.18269	-0.960763	-1.02238	-0.279866	0.0504894	-0.125226	0.19718	0.146858	0.216042	0.178563	0.246301	0.270544	0.0616687	1.22576	1.24343	1.10361	1.10172	1.11727	0.610352	1.12007	-1.76242	1.09187	-0.994895	-0.907325	-0.577428	1.62573	1.56259	-2.1269	-1.30071	-0.663441	0.0471181	1.31199	0.266837	-1.96779	-0.452707	-1.3616	0.895777	-0.219758	0.510941	0.159918	-0.363025	-1.7313	-0.0853921	-0.774233	0.325975	-0.958064	-0.691634	-0.220279	-0.334863	0.102756	-0.0634627	-1.20159	1.71129	0.748472	-0.759751	-1.43353	-0.764717	-0.697764	0.402604	0.464528	-0.0955646	0.513528	-0.826603	-0.777424	-1.05195	-0.729749	0.229498	-0.92884	1.79096	0.764306	0.27929	-2.37701	0.137308	-0.012037	-7.801974e+01	5.454562e+02	4.674365e+02
5150	-0.629372	-1.17409	-0.990147	-1.07081	-0.35043	-0.0874938	-0.0787534	0.189059	0.217277	0.215927	0.209072	0.236684	0.186721	0.16027	1.19899	1.26605	1.10329	1.10604	1.11579	0.498267	0.90029	-1.65197	0.975172	-1.35558	-1.15664	0.0777338	1.74582	1.59723	-1.99503	-1.25454	-1.0013	0.525579	0.978201	0.473709	-1.24775	-0.392661	-0.880819	1.16591	0.183417	-0.219198	0.398691	-0.363238	-1.62689	0.148049	-0.545243	0.945147	0.26973	-0.653566	-0.20085	-0.124338	0.213892	0.0294543	-1.14452	0.629546	0.800196	-0.893374	-1.1649	-0.0800567	-0.275214	0.174055	-1.26876	-0.0220293	0.328733	-0.675281	-0.487413	-1.04998	0.20336	-0.144929	-1.13835	1.31998	0.911923	0.431486	-2.07413	0.582753	-1.15332	-7.399681e+01	5.516997e+02	4.777028e+02
5200	-0.56844	-1.13588	-0.999548	-1.05641	-0.443988	-0.0682073	0.049491	0.136298	0.202129	0.228582	0.221242	0.220579	0.126335	0.190848	1.17981	1.20131	1.10083	1.10028	1.13587	0.506702	0.671005	-1.48267	0.982676	-1.40559	-1.30178	-0.464938	1.96726	1.64147	-1.85595	-1.2551	-0.947691	0.896469	1.62983	0.151046	-0.74274	-0.360309	-1.16634	0.476888	-0.0643941	0.648225	0.138129	-0.776169	-1.3911	-0.0093447	-0.546615	0.995991	-0.655371	-1.26126	-0.21273	-0.209974	0.210571	0.389166	-1.00045	0.347717	0.780535	-0.634039	-1.16789	-0.301838	-0.586423	0.916776	-0.595096	-0.53535	0.0661027	-0.518391	-0.311823	-0.143074	-0.898917	-1.38997	-1.67733	0.929823	0.867764	0.305185	-1.77385	1.26595	-1.92889	-7.641509e+01	5.557298e+02	4.793147e+02
5250	-0.59693	-1.1477	-1.02075	-1.09743	-0.388725	-0.0126043	-0.0832586	0.151497	0.2608	0.229699	0.247775	0.236663	0.270942	0.150075	1.21932	1.20476	1.11326	1.10223	1.11354	0.337503	0.992229	-1.49209	1.13515	-0.848794	-0.868202	-0.20058	1.86856	1.71243	-1.67087	-0.843546	-1.10541	-0.201072	1.212	0.221451	-0.74256	-0.216726	-0.944161	0.424499	-0.454259	1.114	0.333796	-0.48354	-1.29704	-0.0286868	-0.626111	0.528254	1.12666	-1.03641	-0.269527	-0.0918453	0.131254	0.766346	-1.00244	0.919155	0.649078	-0.670895	-1.04498	-0.0113041	-0.0936349	0.211497	-0.761936	-0.180326	0.0984584	-0.512606	-0.142586	-0.448183	-0.405267	-0.275586	-1.39459	0.957171	0.906829	0.617915	-1.96085	0.733435	-1.36119	-7.217584e+01	5.611955e+02	4.890197e+02
5300	-0.595551	-1.16148	-1.03594	-1.10158	-0.415465	-0.00652364	-0.0437075	0.162882	0.191263	0.246522	0.211156	0.229216	0.23007	0.214406	1.19071	1.22285	1.11502	1.10509	1.11143	0.267062	1.68277	-1.42328	1.31388	-0.437147	-0.455286	-0.573837	1.74677	2.04415	-1.61185	-0.62322	-0.588259	0.414442	0.38251	0.369298	-1.12818	-0.21213	-1.10825	0.652584	0.00381752	0.716207	0.265325	-0.804203	-1.09607	0.0495229	-0.77985	0.336077	0.300725	-0.658521	0.0295829	-0.00395179	0.0268988	0.0714758	-0.929315	1.18718	0.558971	-0.395989	-0.928907	-0.103849	0.16826	0.490637	-0.691417	-0.184092	0.405882	-0.432483	0.165558	-0.376984	-0.0155115	-0.917144	-1.34699	1.42054	0.918913	0.57372	-1.9597	0.185048	-1.04645	-7.049815e+01	5.482773e+02	4.777791e+02
5350	-0.605292	-1.14648	-1.03728	-1.05431	-0.430638	0.00379059	-0.0265733	0.187476	0.160299	0.234991	0.16861	0.206365	0.176402	0.210861	1.20443	1.22519	1.10154	1.1047	1.11178	0.409137	0.638689	-1.32459	1.45164	-0.604515	-1.05354	-1.08576	1.61334	1.81511	-1.59567	-1.38483	-0.185104	0.0317966	0.106802	0.377928	-1.98614	-0.137425	-1.42148	1.12142	-0.552528	0.504938	0.323491	-1.00328	-1.28741	-0.323659	-0.456793	0.798288	0.585851	-0.600314	-0.377319	-0.0191801	-0.0303706	0.477559	-1.051	1.24806	0.622348	-1.08112	-0.928466	-0.252337	0.543818	0.070671	-1.48806	-0.0165333	-0.563513	-0.448208	-0.0293474	0.226165	-0.147647	-1.24989	-1.09239	1.43933	0.934842	0.307046	-2.23988	1.28641	-0.494602	-7.498977e+01	5.519543e+02	4.769645e+02
5400	-0.611518	-1.08666	-1.04525	-0.998599	-0.371237	0.0237319	-0.140436	0.185441	0.181489	0.220268	0.214123	0.186431	0.120458	0.213146	1.1926	1.22978	1.10707	1.10485	1.10411	0.482537	0.561926	-1.38975	0.826397	-1.04277	-1.09282	-0.156132	1.63808	1.87663	-1.78019	-1.31438	-0.824567	0.970388	0.661376	0.360704	-1.36698	-0.177927	-1.51685	0.741634	-0.383894	1.33998	0.362594	-0.672021	-1.33778	-0.623035	-1.0825	0.242039	1.30386	-0.620915	-0.751782	-0.0136208	-0.143305	0.616453	-1.53948	0.454177	0.674524	-1.04613	-0.948014	-0.490894	0.229669	-0.338174	-0.866444	-0.107842	-0.507711	-0.39134	-0.60642	-0.690578	-1.02574	-0.322701	-1.05994	1.08417	1.04714	-0.00642721	-2.41456	1.43143	-0.196857	-7.552525e+01	5.540673e+02	4.785420e+02
5450	-0.571859	-1.06861	-1.01723	-1.00519	-0.464877	0.0797613	-0.154544	0.158395	0.239282	0.212423	0.194283	0.188089	0.219691	0.321942	1.21138	1.22075	1.10373	1.10062	1.13253	0.299007	0.717148	-1.60639	1.00433	-0.852395	-1.47257	0.036292	1.85284	1.07138	-1.88324	-1.9067	-1.08715	-0.227788	1.03964	0.161346	-1.31127	-0.345623	-1.47461	0.992271	0.0191957	0.355709	0.0730402	-0.707899	-1.52306	-0.099485	-0.0921237	0.300665	0.267016	-1.10854	-0.744987	-0.0364768	-0.103541	0.760244	-1.83675	0.469348	0.624716	-1.08091	-1.09917	-0.390491	0.0546534	-0.0898924	0.110446	-0.244511	-0.666287	-0.496036	-0.613662	0.172608	-0.842857	-0.0307131	-1.6569	0.692444	0.988141	0.153181	-2.11294	0.0750537	-0.215382	-7.496987e+01	5.539089e+02	4.789390e+02
5500	-0.593947	-1.11163	-1.01139	-1.01842	-0.422436	-0.0611376	-0.112671	0.208646	0.225264	0.2397	0.236137	0.153463	0.120309	0.147009	1.19996	1.22927	1.10067	1.10051	1.11077	0.468508	0.443833	-1.48571	0.639201	-1.13209	-0.765104	-0.21982	1.40798	1.26023	-1.72582	-1.39811	-0.635046	1.28387	1.51155	0.269675	-1.17486	-0.295362	-1.16604	1.54799	-0.536107	0.659588	0.164602	-0.542597	-1.30963	-0.214112	-0.623687	1.18248	0.497847	-0.602174	-0.60701	-0.133075	0.0395665	1.40185	-0.991882	0.954186	0.593112	-1.23099	-1.0616	-0.247978	0.645802	0.757133	-0.664283	-0.132578	-0.166119	-0.527227	-0.306019	-0.770014	-0.686106	0.188592	-1.23592	1.04403	0.817993	0.30935	-2.76434	1.23505	-1.30957	-7.585211e+01	5.603060e+02	4.844538e+02
5550	-0.60467	-1.12367	-1.03281	-1.06814	-0.41238	-0.0558425	-0.103304	0.213604	0.201935	0.221555	0.191789	0.160932	0.120023	0.180335	1.18646	1.25634	1.10937	1.10273	1.11826	0.461924	0.782742	-1.47177	1.03944	-1.65973	-1.87421	0.291534	1.4093	1.85043	-1.80382	-1.14759	-0.934708	1.42449	1.11381	0.280965	-1.06203	-0.277899	-1.08582	1.80298	0.77742	0.496876	0.120078	-0.387395	-1.34249	0.144642	-0.407053	0.308612	0.62558	-0.595547	-0.739171	0.0375597	0.0782361	0.952507	-1.30971	1.11962	0.530786	-0.908619	-1.05612	-0.0983817	0.278093	1.29979	-0.527437	-0.0638638	-0.0142197	-0.40775	-0.37789	-0.539742	-0.393106	-0.18112	-0.979822	1.077	0.929795	0.323138	-2.713	2.03244	-0.713599	-7.854278e+01	5.543522e+02	4.758095e+02
5600	-0.59269	-1.10305	-1.01885	-1.09353	-0.394251	-0.022115	-0.0723575	0.192296	0.182249	0.241456	0.222229	0.205465	0.0868915	0.159027	1.22821	1.2274	1.10903	1.10085	1.1166	0.37456	0.908436	-1.5309	1.2127	-0.868692	-0.545501	0.195334	1.51947	1.61356	-1.64289	-0.971601	-0.973975	0.360248	1.06646	0.394178	-1.54619	-0.300999	-0.994057	0.272111	-0.733496	2.28032	0.0699746	-0.77316	-1.2054	0.284118	-0.730253	-0.593072	-0.24608	-0.766253	-0.600882	-0.102925	0.415671	0.813707	-1.43355	0.152677	0.523126	-1.57486	-0.879308	0.176672	0.150458	-1.05647	-1.75177	-0.0780239	0.178132	-0.520056	-0.577675	-1.00693	-0.811913	0.345032	-1.00575	0.800495	0.95447	0.563696	-2.27485	1.09083	-0.759524	-7.582470e+01	5.444915e+02	4.686668e+02
